run_id,direction,model,seed,condition,source_cube,calibration,n,n_correct,accuracy,nll,brier,ece_10
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mask_only,5-1,raw,80,0,0.0,27.631021115928547,2.0,1.0
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mask_only,5-1,temperature_scaled,80,0,0.0,27.631021115928547,2.0,1.0
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mask_only,6-1,raw,80,0,0.0,27.631021115928547,2.0,1.0
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mask_only,6-1,temperature_scaled,80,0,0.0,27.631021115928547,2.0,1.0
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mask_only,7-1,raw,80,0,0.0,27.631021115928547,2.0,1.0
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mask_only,7-1,temperature_scaled,80,0,0.0,27.631021115928547,2.0,1.0
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,0-1,raw,80,80,1.0,0.006465421252712366,0.0006831038481978815,0.006282251190389014
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,0-1,temperature_scaled,80,80,1.0,0.023071592704808346,0.002655922281108108,0.02232885283219674
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,1-1,raw,80,78,0.975,0.13835274072342835,0.04766589991615329,0.02242214510326103
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,1-1,temperature_scaled,80,77,0.9625,0.1446534154490743,0.052739719616125835,0.04634036762644393
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,2-1,raw,80,54,0.675,1.0031125950226092,0.47320561961051155,0.1607509262390774
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,2-1,temperature_scaled,80,54,0.675,0.8869036038078718,0.45082576979393363,0.10317806074990027
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,3-1,raw,80,77,0.9625,0.17834266453731906,0.06845838317890292,0.023720279915697695
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,3-1,temperature_scaled,80,77,0.9625,0.1923970490117373,0.07573365448180594,0.041125267444095864
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,4-1,raw,90,86,0.9555555555555556,0.14493762609310246,0.07447227682678237,0.04950489426861117
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,4-1,temperature_scaled,90,87,0.9666666666666667,0.19062929892477698,0.08504666120447436,0.09935065241108015
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,5-1,raw,80,59,0.7375,0.7922714912473678,0.3769798866216338,0.13304205530310986
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,5-1,temperature_scaled,80,61,0.7625,0.6828867534073917,0.3618405225821303,0.10406087311578102
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,6-1,raw,80,64,0.8,0.5596865251849031,0.3054034977094773,0.07824680273050381
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,6-1,temperature_scaled,80,64,0.8,0.5575448621967338,0.3082426377445098,0.05370445075736156
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,7-1,raw,80,80,1.0,0.018814389629634425,0.0049180750258628015,0.01731434544885085
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,mean_broadcast,7-1,temperature_scaled,80,80,1.0,0.045200068791878226,0.00960275895307542,0.04204902456621794
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,0-1,raw,80,80,1.0,0.006465421252712366,0.0006831038481978815,0.006282251190389014
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,0-1,temperature_scaled,80,80,1.0,0.023071592704808346,0.002655922281108108,0.02232885283219674
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,1-1,raw,80,78,0.975,0.13835274072342835,0.04766589991615329,0.02242214510326103
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,1-1,temperature_scaled,80,77,0.9625,0.1446534154490743,0.052739719616125835,0.04634036762644393
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,2-1,raw,80,54,0.675,1.0031125950226092,0.47320561961051155,0.1607509262390774
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,2-1,temperature_scaled,80,54,0.675,0.8869036038078718,0.45082576979393363,0.10317806074990027
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,3-1,raw,80,77,0.9625,0.17834266453731906,0.06845838317890292,0.023720279915697695
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,3-1,temperature_scaled,80,77,0.9625,0.1923970490117373,0.07573365448180594,0.041125267444095864
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,4-1,raw,90,86,0.9555555555555556,0.14493762609310246,0.07447227682678237,0.04950489426861117
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,4-1,temperature_scaled,90,87,0.9666666666666667,0.19062929892477698,0.08504666120447436,0.09935065241108015
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,5-1,raw,80,59,0.7375,0.7922714912473678,0.3769798866216338,0.13304205530310986
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,5-1,temperature_scaled,80,61,0.7625,0.6828867534073917,0.3618405225821303,0.10406087311578102
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,6-1,raw,80,64,0.8,0.5596865251849031,0.3054034977094773,0.07824680273050381
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,6-1,temperature_scaled,80,64,0.8,0.5575448621967338,0.3082426377445098,0.05370445075736156
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,7-1,raw,80,80,1.0,0.018814389629634425,0.0049180750258628015,0.01731434544885085
suffix_2_to_1__snv_lr__probability_ensemble,suffix_2_to_1,snv_lr,probability_ensemble,spatial_shuffle,7-1,temperature_scaled,80,80,1.0,0.045200068791878226,0.00960275895307542,0.04204902456621794
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,0-1,raw,80,65,0.8125,1.4189047052982198,0.6564518148792964,0.5906722202498168
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,0-1,temperature_scaled,80,65,0.8125,1.2939812469429604,0.5964660887546211,0.5380883148345021
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,1-1,raw,80,39,0.4875,1.96140120525124,0.847421161856088,0.3469313367875781
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,1-1,temperature_scaled,80,39,0.4875,1.9270468778320193,0.8398970911397174,0.3628328920489106
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,2-1,raw,80,0,0.0,2.012930386055017,0.8620800926704841,0.16031407739934858
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,2-1,temperature_scaled,80,0,0.0,2.0308894069565584,0.8718388903036238,0.18758470051177586
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,3-1,raw,80,26,0.325,1.7626458811799275,0.7906446590691308,0.22120950983745072
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,3-1,temperature_scaled,80,27,0.3375,1.7440234005330257,0.7880956658221681,0.23363142850841767
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,4-1,raw,90,34,0.37777777777777777,1.949462619369168,0.8433888311847255,0.2496046043830278
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,4-1,temperature_scaled,90,36,0.4,1.8803794785427546,0.8244953441337929,0.334485744040717
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,5-1,raw,80,7,0.0875,1.984704210373144,0.8543588966007871,0.07157289602129291
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,5-1,temperature_scaled,80,7,0.0875,1.9844283704127164,0.858818795253822,0.0971031517066488
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,6-1,raw,80,2,0.025,1.987289805313378,0.8546995859686357,0.1307522979704584
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,6-1,temperature_scaled,80,0,0.0,1.9876868274691617,0.8575985806194376,0.17774119723516185
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,7-1,raw,80,64,0.8,1.7727360756944428,0.7853273222433805,0.6213627296663954
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,full,7-1,temperature_scaled,80,64,0.8,1.6044892749897364,0.7164831927490727,0.5778388614292514
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,0-1,raw,80,0,0.0,2.499108738809774,0.9825803464288418,0.2553686987859943
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,0-1,temperature_scaled,80,0,0.0,2.557206134283337,1.0271618684035453,0.3472032913903108
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,1-1,raw,80,0,0.0,2.21541691608486,0.9286806954914635,0.2553686987859943
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,1-1,temperature_scaled,80,0,0.0,2.39267085734651,0.9994333502139046,0.3472032913903108
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,2-1,raw,80,0,0.0,2.0232338505411813,0.8824423871932379,0.2553686987859943
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,2-1,temperature_scaled,80,0,0.0,2.212676609839878,0.9633890808155403,0.3472032913903108
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,3-1,raw,80,0,0.0,2.4586405796516226,0.9757943833334546,0.2553686987859943
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,3-1,temperature_scaled,80,0,0.0,2.4255071917187587,1.005337401294911,0.3472032913903108
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,4-1,raw,90,0,0.0,2.3786130779895953,0.9615386732521168,0.2553686987859942
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,4-1,temperature_scaled,90,0,0.0,2.471928170405239,1.013360067166657,0.34720329139031086
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,5-1,raw,80,0,0.0,2.0428784312631154,0.8875867866006375,0.2553686987859943
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,5-1,temperature_scaled,80,0,0.0,2.2467226095006803,0.9707134600776619,0.3472032913903108
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,6-1,raw,80,0,0.0,2.1781331827066266,0.9203912160018934,0.2553686987859943
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,6-1,temperature_scaled,80,0,0.0,2.344630873488576,0.9904387345882049,0.3472032913903108
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,7-1,raw,80,80,1.0,1.3650469005061079,0.6361593296751052,0.7446313012140058
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mask_only,7-1,temperature_scaled,80,80,1.0,1.0578448164300724,0.4877973286164935,0.6527967086096892
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,0-1,raw,80,65,0.8125,1.4189047052982198,0.6564518148792964,0.5906722202498168
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,0-1,temperature_scaled,80,65,0.8125,1.2939812469429604,0.5964660887546211,0.5380883148345021
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,1-1,raw,80,39,0.4875,1.96140120525124,0.847421161856088,0.3469313367875781
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,1-1,temperature_scaled,80,39,0.4875,1.9270468778320193,0.8398970911397174,0.3628328920489106
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,2-1,raw,80,0,0.0,2.012930386055017,0.8620800926704841,0.16031407739934858
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,2-1,temperature_scaled,80,0,0.0,2.0308894069565584,0.8718388903036238,0.18758470051177586
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,3-1,raw,80,26,0.325,1.7626458811799275,0.7906446590691308,0.22120950983745072
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,3-1,temperature_scaled,80,27,0.3375,1.7440234005330257,0.7880956658221681,0.23363142850841767
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,4-1,raw,90,34,0.37777777777777777,1.949462619369168,0.8433888311847255,0.2496046043830278
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,4-1,temperature_scaled,90,36,0.4,1.8803794785427546,0.8244953441337929,0.334485744040717
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,5-1,raw,80,7,0.0875,1.984704210373144,0.8543588966007871,0.07157289602129291
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,5-1,temperature_scaled,80,7,0.0875,1.9844283704127164,0.858818795253822,0.0971031517066488
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,6-1,raw,80,2,0.025,1.987289805313378,0.8546995859686357,0.1307522979704584
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,6-1,temperature_scaled,80,0,0.0,1.9876868274691617,0.8575985806194376,0.17774119723516185
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,7-1,raw,80,64,0.8,1.7727360756944428,0.7853273222433805,0.6213627296663954
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,mean_broadcast,7-1,temperature_scaled,80,64,0.8,1.6044892749897364,0.7164831927490727,0.5778388614292514
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,0-1,raw,80,65,0.8125,1.4189047052982198,0.6564518148792964,0.5906722202498168
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,0-1,temperature_scaled,80,65,0.8125,1.2939812469429604,0.5964660887546211,0.5380883148345021
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,1-1,raw,80,39,0.4875,1.96140120525124,0.847421161856088,0.3469313367875781
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,1-1,temperature_scaled,80,39,0.4875,1.9270468778320193,0.8398970911397174,0.3628328920489106
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,2-1,raw,80,0,0.0,2.012930386055017,0.8620800926704841,0.16031407739934858
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,2-1,temperature_scaled,80,0,0.0,2.0308894069565584,0.8718388903036238,0.18758470051177586
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,3-1,raw,80,26,0.325,1.7626458811799275,0.7906446590691308,0.22120950983745072
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,3-1,temperature_scaled,80,27,0.3375,1.7440234005330257,0.7880956658221681,0.23363142850841767
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,4-1,raw,90,34,0.37777777777777777,1.949462619369168,0.8433888311847255,0.2496046043830278
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,4-1,temperature_scaled,90,36,0.4,1.8803794785427546,0.8244953441337929,0.334485744040717
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,5-1,raw,80,7,0.0875,1.984704210373144,0.8543588966007871,0.07157289602129291
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,5-1,temperature_scaled,80,7,0.0875,1.9844283704127164,0.858818795253822,0.0971031517066488
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,6-1,raw,80,2,0.025,1.987289805313378,0.8546995859686357,0.1307522979704584
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,6-1,temperature_scaled,80,0,0.0,1.9876868274691617,0.8575985806194376,0.17774119723516185
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,7-1,raw,80,64,0.8,1.7727360756944428,0.7853273222433805,0.6213627296663954
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,spatial_shuffle,7-1,temperature_scaled,80,64,0.8,1.6044892749897364,0.7164831927490727,0.5778388614292514
