run_id,direction,model,seed,epoch,train_loss,validation_accuracy,validation_macro_f1,validation_nll,learning_rate,selected_so_far
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,21,1.8776536131099382,0.21951219512195122,0.12850949115484,1.8275408533599147,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,22,1.8349421505044288,0.24390243902439024,0.16389192886456908,1.777630767234336,0.00025,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,23,1.8213864722708335,0.2601626016260163,0.1922770386794777,1.7623474011745828,0.00025,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,24,1.8032630252255442,0.2845528455284553,0.21804473304473304,1.7370923865362844,0.00025,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,25,1.764666536432177,0.2682926829268293,0.18238878143133463,1.6806124867288996,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,26,1.7514814342355047,0.2926829268292683,0.20061827463927612,1.662791661730747,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,27,1.7310812201373689,0.2601626016260163,0.19709191456903127,1.6511615212533628,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,28,1.7450152436487543,0.2682926829268293,0.20295264450705014,1.665960924138883,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,29,1.7508329857148366,0.3008130081300813,0.21720033117364473,1.6588204972171863,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,30,1.743007561097077,0.2601626016260163,0.19699301135573927,1.6485799895621633,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,31,1.7168299933315052,0.3333333333333333,0.26680125430125434,1.626655974585712,0.00025,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,32,1.7203334514089612,0.2764227642276423,0.21374611987966025,1.613775732460726,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,33,1.7050613997667239,0.25203252032520324,0.18704702616832686,1.6218499084760014,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,34,1.692492039286192,0.34146341463414637,0.2394927500099725,1.5762475939299512,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,35,1.6933779774761006,0.3252032520325203,0.22888417917287202,1.5854945187112206,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,36,1.6720421321523165,0.3983739837398374,0.33983730408149015,1.5672838787992915,0.00025,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,37,1.6521087629974738,0.3170731707317073,0.24888785144460823,1.5650858380767645,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,38,1.6702336514797327,0.4065040650406504,0.33559022861150445,1.5710268808382228,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,39,1.6473786323473556,0.34146341463414637,0.25997657062351676,1.5609619954206497,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,40,1.6783643288427845,0.2682926829268293,0.20644654656282563,1.5494295158229467,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,41,1.6497019827972847,0.35772357723577236,0.2941745036572623,1.569287105535122,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,42,1.6447204718036224,0.3170731707317073,0.2500434194279912,1.5213575828261254,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,43,1.631665976130064,0.3008130081300813,0.2351631334972869,1.5090322784658359,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,44,1.6186935246112149,0.35772357723577236,0.2838326335055986,1.4990564979947956,0.00025,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,1,2.0922634183996323,0.08943089430894309,0.020522388059701493,2.083374705003411,0.001,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,2,2.0816320071637993,0.16260162601626016,0.0818452380952381,2.0662432974799514,0.001,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,3,2.0166721817432256,0.21951219512195122,0.1113235675395385,1.979700016313107,0.001,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,4,1.9422111632624857,0.24390243902439024,0.15842352610969632,1.9149946793897086,0.001,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,5,1.9035408700799261,0.2682926829268293,0.19461805555555556,1.8951438354450216,0.001,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,6,1.87823015803475,0.22764227642276422,0.17149708143773798,1.962073312353191,0.001,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,7,1.8808383155014752,0.21138211382113822,0.15233897322369808,1.9552342466553896,0.001,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,8,1.8485319747944229,0.2764227642276423,0.22450956937799046,1.8536000276367277,0.001,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,9,1.8262933747588739,0.2764227642276423,0.22551423731547954,1.8600873147535353,0.001,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,10,1.795513732370194,0.2601626016260163,0.20697643190323736,1.860179279583913,0.001,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,11,1.8006037029375126,0.2845528455284553,0.2190155820782419,1.883683802420901,0.001,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,12,1.815299672653136,0.2601626016260163,0.21210164170591853,1.8629825343808186,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,13,1.7892684081906942,0.2764227642276423,0.21511544011544012,1.851924427380323,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,14,1.773056530903896,0.3008130081300813,0.2532621235628755,1.8623003117258439,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,15,1.756226965948909,0.2845528455284553,0.2331235944527736,1.8474680231492864,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,16,1.7449689414010756,0.2764227642276423,0.2366119019300597,1.8567793267630934,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,17,1.740076621049776,0.3170731707317073,0.2707420320225198,1.832784276484649,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,18,1.7400810181973179,0.3089430894308943,0.2711100081187072,1.818624486264419,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,19,1.720872637696276,0.3008130081300813,0.26706706947112957,1.844910330565031,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,20,1.7198691195722995,0.2845528455284553,0.2349848122840573,1.8446876254224613,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,21,1.7319639455033902,0.3089430894308943,0.25756988595732483,1.8310943835484093,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,22,1.6977014250279443,0.3008130081300813,0.2616317654552949,1.8057166854774789,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,23,1.6750650614682137,0.3089430894308943,0.24958152285738489,1.7978680485566136,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,24,1.6784626745643538,0.34146341463414637,0.2985810789994979,1.8232309783054985,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,25,1.6550210134075032,0.34146341463414637,0.30157287529578547,1.7458081506550847,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,26,1.6200586326738968,0.3170731707317073,0.2699767954545922,1.788045429645185,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,27,1.6292355582573264,0.3170731707317073,0.27561226071456246,1.783107180220134,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,28,1.5711633343317843,0.4065040650406504,0.35618895384240656,1.7432243380516292,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,29,1.5644348905916854,0.4065040650406504,0.37057858932858934,1.6663981216387938,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,30,1.5135738400480654,0.42276422764227645,0.399599842354493,1.6133684222556623,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,31,1.4297217351598799,0.44715447154471544,0.4214774596638014,1.5588052335765112,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,32,1.3950620374951488,0.45528455284552843,0.4239019660894661,1.4554965751770153,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,33,1.3710447290035954,0.4959349593495935,0.469796614297893,1.4731745324566146,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,34,1.3726177669591184,0.4146341463414634,0.3950073348304839,1.5155211501701926,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,35,1.3131314965226744,0.4878048780487805,0.49196633179765986,1.4109337415353105,0.0005,1
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,36,1.2674239912732312,0.4959349593495935,0.4837839125444595,1.4141210159047244,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,37,1.3447999308405485,0.4715447154471545,0.44321370809799987,1.4518345069065033,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,38,1.3211651433509624,0.4634146341463415,0.44126148242001906,1.4709170609649322,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,39,1.267913003196056,0.44715447154471544,0.4349002849002849,1.3885726401516063,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,40,1.2222360557062806,0.4634146341463415,0.4462545363979221,1.3608793520637057,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,41,1.1869801047377577,0.4959349593495935,0.4804553745906614,1.4061407079089314,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,42,1.2191361407398449,0.4796747967479675,0.47221376662553133,1.3165147927037875,0.0005,0
suffix_2_to_1__fusion_net__seed_2025,suffix_2_to_1,fusion_net,2025,43,1.1531842558544183,0.4796747967479675,0.46927223948393304,1.3267135026217003,0.0005,0
