predictor,direction,model,condition,calibration,bin_index,lower_exclusive,upper_inclusive,n,fraction,mean_confidence,accuracy,absolute_gap
seed_2024,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,mean_broadcast,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,2,0.1,0.2,614,1.0,0.12691869193221753,0.16123778501628663,0.03431909308406911
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,4,0.3,0.4,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,5,0.4,0.5,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,6,0.5,0.6,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,7,0.6,0.7,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,8,0.7,0.8,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,9,0.8,0.9,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,raw,10,0.9,1.0,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,2,0.1,0.2,614,1.0,0.12899200869573096,0.16123778501628663,0.03224577632055567
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_2024,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,full,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,full,raw,2,0.1,0.2,1,0.0015384615384615385,0.19715025436882863,0.0,0.19715025436882863
seed_2024,suffix_2_to_1,fusion_net,full,raw,3,0.2,0.3,114,0.1753846153846154,0.26454379558681085,0.2631578947368421,0.0013859008499687575
seed_2024,suffix_2_to_1,fusion_net,full,raw,4,0.3,0.4,218,0.3353846153846154,0.34572950319770507,0.2981651376146789,0.04756436558302618
seed_2024,suffix_2_to_1,fusion_net,full,raw,5,0.4,0.5,86,0.13230769230769232,0.448013032513928,0.37209302325581395,0.07592000925811404
seed_2024,suffix_2_to_1,fusion_net,full,raw,6,0.5,0.6,87,0.13384615384615384,0.5503584924100681,0.4482758620689655,0.10208263034110254
seed_2024,suffix_2_to_1,fusion_net,full,raw,7,0.6,0.7,38,0.05846153846153846,0.6430181328116225,0.5526315789473685,0.09038655386425398
seed_2024,suffix_2_to_1,fusion_net,full,raw,8,0.7,0.8,44,0.06769230769230769,0.751586613075871,0.6818181818181818,0.06976843125768928
seed_2024,suffix_2_to_1,fusion_net,full,raw,9,0.8,0.9,56,0.08615384615384615,0.8518846612564659,0.8571428571428571,0.005258195886391204
seed_2024,suffix_2_to_1,fusion_net,full,raw,10,0.9,1.0,6,0.009230769230769232,0.9074772779726709,0.8333333333333334,0.07414394463933749
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,2,0.1,0.2,1,0.0015384615384615385,0.19481369244023805,0.0,0.19481369244023805
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,3,0.2,0.3,128,0.19692307692307692,0.2636279192827826,0.265625,0.001997080717217381
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,4,0.3,0.4,216,0.3323076923076923,0.34209573846166486,0.2962962962962963,0.045799442165368576
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,5,0.4,0.5,89,0.13692307692307693,0.44767168987270206,0.38202247191011235,0.06564921796258971
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,6,0.5,0.6,83,0.1276923076923077,0.5469859872240281,0.4578313253012048,0.08915466192282334
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,7,0.6,0.7,34,0.052307692307692305,0.6453643625180288,0.6176470588235294,0.027717303694499318
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,8,0.7,0.8,45,0.06923076923076923,0.7456130538088886,0.7111111111111111,0.03450194269777751
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,9,0.8,0.9,54,0.08307692307692308,0.8441648568453053,0.8703703703703703,0.02620551352506506
seed_2024,suffix_2_to_1,fusion_net,full,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,3,0.2,0.3,89,0.13692307692307693,0.2733569024335941,0.14606741573033707,0.12728948670325704
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,4,0.3,0.4,261,0.4015384615384615,0.3436874356880419,0.18773946360153257,0.15594797208650932
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,5,0.4,0.5,83,0.1276923076923077,0.44798757516015697,0.14457831325301204,0.3034092619071449
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,6,0.5,0.6,174,0.2676923076923077,0.5561108222483913,0.16666666666666666,0.3894441555817246
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,7,0.6,0.7,30,0.046153846153846156,0.6139858795041441,0.2,0.41398587950414406
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,8,0.7,0.8,7,0.010769230769230769,0.7659856247464042,0.5714285714285714,0.1945570533178328
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,9,0.8,0.9,5,0.007692307692307693,0.8772746209460909,0.8,0.07727462094609083
seed_2024,suffix_2_to_1,fusion_net,mask_only,raw,10,0.9,1.0,1,0.0015384615384615385,0.9016152102573187,1.0,0.09838478974268128
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,3,0.2,0.3,103,0.15846153846153846,0.2726149308803784,0.14563106796116504,0.12698386291921337
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,4,0.3,0.4,261,0.4015384615384615,0.34059236923078157,0.19157088122605365,0.14902148800472792
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,5,0.4,0.5,90,0.13846153846153847,0.454481965651884,0.14444444444444443,0.31003752120743955
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,6,0.5,0.6,178,0.27384615384615385,0.5480998695788408,0.16292134831460675,0.3851785212642341
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,7,0.6,0.7,5,0.007692307692307693,0.622962997836268,0.4,0.22296299783626794
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,8,0.7,0.8,7,0.010769230769230769,0.7432535450230052,0.5714285714285714,0.17182497359443383
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,9,0.8,0.9,6,0.009230769230769232,0.8625714247283054,0.8333333333333334,0.02923809139497202
seed_2024,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,3,0.2,0.3,90,0.13846153846153847,0.27771084730034873,0.16666666666666666,0.11104418063368207
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,4,0.3,0.4,264,0.40615384615384614,0.347892298574671,0.1893939393939394,0.15849835918073163
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,5,0.4,0.5,90,0.13846153846153847,0.4494005430458769,0.15555555555555556,0.29384498749032134
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,6,0.5,0.6,178,0.27384615384615385,0.5566617463115903,0.15730337078651685,0.3993583755250734
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,7,0.6,0.7,15,0.023076923076923078,0.6139071578145002,0.2,0.4139071578145002
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,8,0.7,0.8,6,0.009230769230769232,0.7380502128989191,0.6666666666666666,0.07138354623225251
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,9,0.8,0.9,6,0.009230769230769232,0.8634227383395805,0.6666666666666666,0.19675607167291387
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,raw,10,0.9,1.0,1,0.0015384615384615385,0.9001260013563167,1.0,0.09987399864368329
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,3,0.2,0.3,107,0.1646153846153846,0.27688235231466213,0.16822429906542055,0.10865805324924158
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,4,0.3,0.4,258,0.39692307692307693,0.34431381460109756,0.19767441860465115,0.1466393959964464
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,5,0.4,0.5,102,0.15692307692307692,0.4533825427856874,0.12745098039215685,0.32593156239353055
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,6,0.5,0.6,168,0.25846153846153846,0.5463471867039156,0.16666666666666666,0.37968052003724895
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,7,0.6,0.7,5,0.007692307692307693,0.6603211967712976,0.2,0.4603211967712976
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,8,0.7,0.8,4,0.006153846153846154,0.7570642999293672,0.75,0.00706429992936719
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,9,0.8,0.9,6,0.009230769230769232,0.8575879272154819,0.8333333333333334,0.024254593882148567
seed_2024,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,3,0.2,0.3,97,0.14923076923076922,0.27409811844509885,0.17525773195876287,0.09884038648633597
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,4,0.3,0.4,278,0.4276923076923077,0.34345214331180335,0.1906474820143885,0.15280466129741485
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,5,0.4,0.5,101,0.15538461538461537,0.45529444745108905,0.1188118811881188,0.33648256626297024
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,6,0.5,0.6,153,0.2353846153846154,0.5562773329384375,0.13071895424836602,0.4255583786900715
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,7,0.6,0.7,10,0.015384615384615385,0.6180596833334621,0.3,0.3180596833334621
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,8,0.7,0.8,3,0.004615384615384616,0.7422273161159056,1.0,0.25777268388409436
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,9,0.8,0.9,8,0.012307692307692308,0.842367751128716,0.75,0.09236775112871598
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,raw,10,0.9,1.0,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,3,0.2,0.3,117,0.18,0.2742367690761798,0.17094017094017094,0.10329659813600883
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,4,0.3,0.4,265,0.4076923076923077,0.3394382729889558,0.18867924528301888,0.1507590277059369
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,5,0.4,0.5,112,0.1723076923076923,0.45161550648608095,0.13392857142857142,0.31768693505750956
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,6,0.5,0.6,143,0.22,0.5445353262430821,0.13286713286713286,0.41166819337594923
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,7,0.6,0.7,3,0.004615384615384616,0.6474736848050046,0.6666666666666666,0.019192981861662073
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,8,0.7,0.8,3,0.004615384615384616,0.7536411049697612,1.0,0.24635889503023878
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,9,0.8,0.9,7,0.010769230769230769,0.8262273750948305,0.7142857142857143,0.11194166080911616
seed_2024,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,full,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,full,raw,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,full,raw,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,full,raw,4,0.3,0.4,1,0.0015384615384615385,0.3718321559542099,1.0,0.6281678440457901
seed_2024,suffix_2_to_1,snv_lr,full,raw,5,0.4,0.5,5,0.007692307692307693,0.46491045849235324,0.4,0.06491045849235322
seed_2024,suffix_2_to_1,snv_lr,full,raw,6,0.5,0.6,25,0.038461538461538464,0.5489222691015734,0.48,0.0689222691015734
seed_2024,suffix_2_to_1,snv_lr,full,raw,7,0.6,0.7,19,0.02923076923076923,0.6550220263688401,0.6842105263157895,0.029188499946949387
seed_2024,suffix_2_to_1,snv_lr,full,raw,8,0.7,0.8,28,0.043076923076923075,0.7475687683550806,0.8571428571428571,0.10957408878777652
seed_2024,suffix_2_to_1,snv_lr,full,raw,9,0.8,0.9,47,0.07230769230769231,0.8566799880705949,0.5957446808510638,0.26093530721953107
seed_2024,suffix_2_to_1,snv_lr,full,raw,10,0.9,1.0,525,0.8076923076923077,0.9905958108929774,0.9428571428571428,0.0477386680358346
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,4,0.3,0.4,3,0.004615384615384616,0.3648506943592438,1.0,0.6351493056407562
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,5,0.4,0.5,20,0.03076923076923077,0.4573732415276501,0.5,0.042626758472349924
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,6,0.5,0.6,33,0.05076923076923077,0.5498783876330338,0.5757575757575758,0.02587918812454204
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,7,0.6,0.7,36,0.055384615384615386,0.6556089347481091,0.75,0.0943910652518909
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,8,0.7,0.8,43,0.06615384615384616,0.7475259104533282,0.6744186046511628,0.0731073058021654
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,9,0.8,0.9,70,0.1076923076923077,0.8513620873855622,0.8,0.05136208738556214
seed_2024,suffix_2_to_1,snv_lr,full,temperature_scaled,10,0.9,1.0,445,0.6846153846153846,0.9815322347013921,0.9685393258426966,0.012992908858695418
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,4,0.3,0.4,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,5,0.4,0.5,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,6,0.5,0.6,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,7,0.6,0.7,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,8,0.7,0.8,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,9,0.8,0.9,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,raw,10,0.9,1.0,650,1.0,1.0,0.13846153846153847,0.8615384615384616
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,10,0.9,1.0,650,1.0,1.0,0.13846153846153847,0.8615384615384616
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,4,0.3,0.4,1,0.0015384615384615385,0.3718321559542099,1.0,0.6281678440457901
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,5,0.4,0.5,5,0.007692307692307693,0.46491045849235324,0.4,0.06491045849235322
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,6,0.5,0.6,25,0.038461538461538464,0.5489222691015734,0.48,0.0689222691015734
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,7,0.6,0.7,19,0.02923076923076923,0.6550220263688401,0.6842105263157895,0.029188499946949387
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,8,0.7,0.8,28,0.043076923076923075,0.7475687683550806,0.8571428571428571,0.10957408878777652
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,9,0.8,0.9,47,0.07230769230769231,0.8566799880705949,0.5957446808510638,0.26093530721953107
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,raw,10,0.9,1.0,525,0.8076923076923077,0.9905958108929774,0.9428571428571428,0.0477386680358346
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,4,0.3,0.4,3,0.004615384615384616,0.3648506943592438,1.0,0.6351493056407562
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,5,0.4,0.5,20,0.03076923076923077,0.4573732415276501,0.5,0.042626758472349924
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,6,0.5,0.6,33,0.05076923076923077,0.5498783876330338,0.5757575757575758,0.02587918812454204
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,7,0.6,0.7,36,0.055384615384615386,0.6556089347481091,0.75,0.0943910652518909
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,8,0.7,0.8,43,0.06615384615384616,0.7475259104533282,0.6744186046511628,0.0731073058021654
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,9,0.8,0.9,70,0.1076923076923077,0.8513620873855622,0.8,0.05136208738556214
seed_2024,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,10,0.9,1.0,445,0.6846153846153846,0.9815322347013921,0.9685393258426966,0.012992908858695418
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,4,0.3,0.4,1,0.0015384615384615385,0.3718321559542099,1.0,0.6281678440457901
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,5,0.4,0.5,5,0.007692307692307693,0.46491045849235324,0.4,0.06491045849235322
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,6,0.5,0.6,25,0.038461538461538464,0.5489222691015734,0.48,0.0689222691015734
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,7,0.6,0.7,19,0.02923076923076923,0.6550220263688401,0.6842105263157895,0.029188499946949387
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,8,0.7,0.8,28,0.043076923076923075,0.7475687683550806,0.8571428571428571,0.10957408878777652
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,9,0.8,0.9,47,0.07230769230769231,0.8566799880705949,0.5957446808510638,0.26093530721953107
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,raw,10,0.9,1.0,525,0.8076923076923077,0.9905958108929774,0.9428571428571428,0.0477386680358346
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,4,0.3,0.4,3,0.004615384615384616,0.3648506943592438,1.0,0.6351493056407562
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,5,0.4,0.5,20,0.03076923076923077,0.4573732415276501,0.5,0.042626758472349924
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,6,0.5,0.6,33,0.05076923076923077,0.5498783876330338,0.5757575757575758,0.02587918812454204
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,7,0.6,0.7,36,0.055384615384615386,0.6556089347481091,0.75,0.0943910652518909
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,8,0.7,0.8,43,0.06615384615384616,0.7475259104533282,0.6744186046511628,0.0731073058021654
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,9,0.8,0.9,70,0.1076923076923077,0.8513620873855622,0.8,0.05136208738556214
seed_2024,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,10,0.9,1.0,445,0.6846153846153846,0.9815322347013921,0.9685393258426966,0.012992908858695418
seed_2024,suffix_2_to_1,spectral_only,full,raw,1,0.0,0.1,0,0.0,,,
seed_2024,suffix_2_to_1,spectral_only,full,raw,2,0.1,0.2,650,1.0,0.12810211103876434,0.13846153846153847,0.010359427422774126
seed_2024,suffix_2_to_1,spectral_only,full,raw,3,0.2,0.3,0,0.0,,,
seed_2024,suffix_2_to_1,spectral_only,full,raw,4,0.3,0.4,0,0.0,,,
